,Actual_Temperature,Predicted_Temperature
1133,25.777779,23.567944
1134,28.594442,25.48643
1135,30.794445,28.292728
1136,32.02222,30.904312
1137,34.683334,31.927801
1138,35.83889,34.76078
1139,36.65,35.725624
1140,36.97222,35.81025
1141,37.044445,35.727478
1142,36.794445,36.081482
1143,35.788887,35.15945
1144,32.594444,34.36507
1145,29.949999,30.883238
1146,28.705555,28.07964
1147,27.527779,26.762478
1148,26.294447,25.225782
1149,25.32778,23.960602
1150,24.216667,23.69248
1151,22.67222,22.665215
1152,21.07222,22.606222
1153,21.049997,18.938402
1154,20.233334,20.000914
1155,21.027779,19.947851
1156,22.066666,22.041315
1157,23.794447,22.425165
1158,27.016665,23.75418
1159,29.866665,27.59238
1160,31.827778,30.160019
1161,32.644444,31.054117
1162,32.711113,31.642859
1163,33.644444,31.582605
1164,33.75,32.043846
1165,33.705555,31.895807
1166,33.544445,31.71222
1167,32.016666,31.157372
1168,29.816668,29.686815
1169,27.666664,27.610615
1170,27.016665,25.841602
1171,26.46111,25.91222
1172,25.17222,24.949308
1173,23.23889,23.299644
1174,22.63889,21.507652
1175,18.400002,21.051138
1176,21.57778,16.870989
1177,20.533333,21.217014
1178,20.961113,19.798782
1179,20.905556,20.153107
1180,20.955555,21.166769
1181,23.616665,21.146084
1182,25.97778,23.53865
1183,27.644442,26.339466
1184,28.66111,27.446527
1185,28.866667,28.362318
1186,29.977777,27.925905
1187,29.038889,28.66627
1188,29.977777,27.272417
1189,30.97222,28.990213
1190,30.81111,30.466318
1191,29.905554,29.348934
1192,27.755556,27.855255
1193,25.144442,25.594313
1194,22.688887,23.234537
1195,23.111113,21.448421
1196,21.477777,21.750256
1197,20.383333,19.938889
1198,18.661112,19.052784
1199,18.016666,17.401659
1200,17.55,17.016466
1201,15.05,16.724531
1202,14.838887,15.013424
1203,14.37778,15.060298
1204,17.044443,14.33279
1205,20.86111,18.275156
1206,23.866667,22.196981
1207,26.16111,25.186497
1208,27.777779,27.292498
1209,29.883331,28.380507
1210,29.977777,30.601406
1211,30.883333,29.913149
1212,30.044447,29.54662
1213,31.111113,28.349182
1214,30.999998,29.632421
1215,31.061111,29.041685
1216,28.81667,29.384792
1217,24.98889,27.412235
1218,22.711111,22.951756
1219,21.505556,21.893394
1220,20.988892,20.326448
1221,18.8,18.961048
1222,18.366667,17.731226
1223,18.811111,17.04955
1224,17.766668,17.974943
1225,17.305553,17.904882
1226,18.333332,17.149015
1227,18.755558,17.937967
1228,19.3,19.344225
1229,19.927778,20.366913
1230,20.622225,20.940058
1231,21.355556,21.598347
1232,22.105555,21.949265
1233,22.844446,22.197573
1234,23.544445,22.672544
1235,24.18333,23.146646
1236,24.72778,23.544964
1237,25.166664,24.058853
1238,26.455555,24.256401
1239,26.977777,25.251894
1240,27.016665,25.882399
1241,24.400002,25.715176
1242,22.699999,22.354134
1243,22.594444,22.666054
1244,21.566668,21.799904
1245,20.138887,20.351603
1246,18.888887,20.291798
1247,16.766666,19.76132
1248,16.266666,15.253504
1249,16.161112,15.325297
1250,17.150002,16.08361
1251,16.06111,16.304977
1252,15.994444,16.877367
1253,16.027779,16.276865
1254,16.088888,16.708483
1255,17.777779,16.423155
1256,21.933332,18.35415
1257,22.699999,22.752922
1258,24.9,23.193329
1259,26.094442,24.700333
1260,25.96667,25.321922
1261,27.472223,24.636517
1262,26.883335,26.828535
1263,25.661114,25.967787
1264,21.844446,24.989008
1265,19.405558,20.565681
1266,18.677778,17.751223
1267,18.15,18.296526
1268,17.655554,17.042759
1269,17.622223,16.485844
1270,15.116668,19.022934
1271,17.644442,15.4793215
1272,15.438887,16.336027
1273,15.372222,15.780558
1274,14.838887,15.639944
1275,13.755554,14.719348
1276,17.555555,14.7335205
1277,19.944445,19.393217
1278,23.866667,21.653397
1279,26.205555,25.676722
1280,27.533335,27.458242
1281,28.88889,28.030838
1282,28.93333,29.385836
1283,29.983334,29.015247
1284,31.061111,28.939491
1285,31.066668,29.798437
1286,30.005556,29.879711
1287,29.833334,28.532703
1288,27.433332,28.381191
1289,24.61111,26.09258
1290,19.794445,22.827341
1291,19.772223,18.170238
1292,18.772224,18.266272
1293,17.06111,17.804306
1294,16.600002,15.980191
1295,16.088888,15.66182
1296,17.038887,16.006369
1297,16.550001,16.962446
1298,15.633336,15.984389
1299,16.038889,14.592862
1300,16.016666,16.671024
1301,16.18889,16.7417
1302,16.11111,16.07749
1303,17.150002,15.957498
1304,17.95,17.597271
1305,19.838886,18.397058
1306,20.877779,20.378069
1307,21.211111,21.168726
1308,22.03333,20.721844
1309,22.150002,22.032206
1310,22.11111,21.80624
1311,21.016666,21.689615
1312,19.883333,20.262882
1313,19.0,19.241133
1314,17.705555,18.694845
1315,17.683332,17.217531
1316,17.294445,17.04381
1317,16.644442,17.284147
1318,16.133333,16.351307
1319,16.699999,15.317262
1320,16.016666,17.331087
1321,15.950003,14.984763
1322,15.499999,15.347619
1323,13.772222,15.337155
1324,13.844445,14.6161375
1325,15.127779,14.639869
1326,17.133335,15.635418
1327,18.872223,18.343407
1328,20.199999,20.229279
1329,22.177778,20.968094
1330,22.177778,22.557869
1331,22.233335,22.372206
1332,22.711111,22.247984
1333,22.733334,22.612516
1334,22.088888,22.59623
1335,22.083332,21.968319
1336,20.994444,21.56692
1337,19.805553,20.474552
1338,18.844444,19.27136
1339,18.31111,18.319344
1340,18.28333,17.459993
1341,18.266665,17.459862
1342,17.733334,16.518713
1343,14.099999,16.55976
1344,17.688889,14.12876
1345,17.688889,17.534771
1346,17.172224,17.413525
1347,17.150002,16.855734
1348,16.183334,16.989748
1349,16.266666,16.329151
1350,17.316668,16.166954
1351,17.938887,18.0245
1352,18.861109,18.50096
1353,21.205557,19.309324
1354,22.699999,22.212027
1355,22.505558,22.758785
1356,22.333334,22.242903
1357,19.11111,22.228024
1358,18.183332,18.063599
1359,17.627775,17.118868
1360,18.044445,17.412155
1361,16.288889,18.056248
1362,14.144445,15.923022
1363,13.5,14.042974
1364,14.961112,13.499938
1365,14.355557,16.300732
1366,13.400002,14.333224
1367,17.372221,13.144594
1368,14.494446,16.633076
1369,15.005554,15.326603
1370,14.927778,15.500349
1371,14.9833355,14.659899
1372,15.027777,15.582319
1373,16.811111,15.267249
1374,17.766668,17.018541
1375,19.894444,18.301706
1376,20.827778,20.117315
1377,22.177778,20.76584
1378,22.82778,22.029446
1379,24.711113,22.503645
1380,26.088886,24.304592
1381,26.16111,25.431181
1382,25.96667,25.536577
1383,26.088886,25.045303
1384,25.02778,24.9939
1385,22.361109,24.040133
1386,21.16111,20.91917
1387,20.583334,20.326311
1388,19.455555,19.607943
1389,20.438887,17.881968
1390,18.91111,19.399157
1391,17.727777,17.548061
1392,17.755556,16.435846
1393,17.200003,17.92219
1394,16.522223,16.649313
1395,16.116665,15.816291
1396,17.716667,16.538857
1397,18.8,18.60529
1398,22.177778,19.0529
1399,24.91111,22.760843
1400,26.888891,25.313879
1401,28.772224,26.669401
1402,29.883331,28.190811
1403,29.783333,28.830666
1404,29.005556,27.905441
1405,23.394445,26.198263
1406,24.0,19.384197
1407,25.105556,21.083088
1408,25.583334,24.245422
1409,24.022223,24.80191
1410,22.11111,21.750904
1411,21.466665,19.614164
1412,19.827776,19.9211
1413,19.26111,19.08165
1414,17.666666,18.659945
1415,17.666666,17.396618
1416,16.07222,17.821495
1417,16.094442,16.2614
1418,15.733335,16.511524
1419,15.027777,16.061007
1420,17.161112,16.162296
1421,19.005556,17.279276
1422,22.272223,18.93843
1423,25.072222,23.606157
1424,26.116665,25.991922
1425,28.88889,24.701841
1426,30.0,28.345392
1427,30.727777,30.162455
1428,30.827776,29.490467
1429,31.027777,29.41647
1430,29.811111,29.930552
1431,27.67222,28.688343
1432,26.105556,26.59171
1433,23.966665,25.808401
1434,22.222221,23.362965
1435,20.994444,21.578053
1436,19.47222,19.315836
1437,18.338888,17.771318
1438,17.155558,17.329947
1439,16.449999,16.369663
1440,15.488888,15.970249
1441,15.51111,15.816111
1442,14.322224,15.331902
1443,15.05,14.876504
1444,17.666666,16.195505
1445,22.066666,19.023232
1446,25.905556,23.4308
1447,27.733332,27.085745
1448,28.911112,27.915838
1449,31.083334,28.575258
1450,32.133335,30.28301
1451,32.177776,31.02611
1452,32.68889,30.60872
1453,32.244446,31.299583
1454,31.02222,30.525274
1455,29.983334,29.236488
1456,27.872225,27.913132
1457,26.16111,26.239037
1458,24.91111,24.792492
1459,24.26111,23.964945
1460,22.644442,22.98818
1461,21.049997,20.980879
1462,19.42778,19.472322
1463,19.61111,18.283758
1464,19.361113,18.841288
1465,18.27222,18.47227
1466,18.677778,18.180077
1467,17.227777,19.29635
1468,19.938889,17.193432
1469,22.211113,20.261988
1470,25.97778,22.867397
1471,28.794447,27.123392
1472,29.683334,29.976843
1473,31.138891,29.455109
1474,32.15,30.294512
1475,31.3,30.77514
1476,32.22222,29.721489
1477,30.011112,30.430033
1478,30.81111,27.971992
1479,30.988892,28.873013
1480,27.816668,29.18389
1481,25.288889,26.178453
1482,23.86111,23.416315
1483,22.688887,21.964415
1484,23.155558,21.148523
1485,-1.616666,22.389881
1486,0.86666673,0.21180776
1487,-2.0111105,1.2958655
1488,-1.4777775,-0.82302153
1489,-0.41111156,-0.48391128
1490,0.09444482,-0.063161895
1491,0.09444482,1.4321638
1492,0.09444482,1.0614212
1493,0.09444482,1.5768104
1494,1.1611108,1.6162024
1495,2.3444443,2.786057
1496,2.4555562,3.5631557
1497,4.144444,3.6084917
1498,5.277778,5.1602645
1499,5.299999,6.7681684
1500,4.2111106,6.0542297
1501,3.1888883,4.5510945
1502,2.4333334,3.7118678
1503,2.8277779,3.2448297
1504,2.677778,3.2671351
1505,2.7777767,3.3041484
1506,1.2111119,4.019557
1507,1.138888,2.8394594
1508,1.1166672,2.3003447
1509,3.9833329,2.3356361
1510,4.9833326,4.4701433
1511,4.488889,6.1931915
1512,4.4166675,5.6045904
1513,4.938889,5.597232
1514,6.011112,5.718265
1515,4.9999995,7.81518
1516,5.933333,6.0278053
1517,6.0611115,6.9028773
1518,6.0611115,6.674616
1519,7.044444,6.651576
1520,7.172221,7.7110085
1521,7.172221,8.150936
1522,7.16111,8.227916
1523,7.172221,8.14415
1524,6.111111,8.361285
1525,6.016668,6.691559
1526,6.0611115,6.352509
1527,6.0611115,6.6821694
1528,6.0611115,6.5900555
1529,6.111111,6.416953
1530,5.5833335,6.540376
1531,5.483333,5.9701734
1532,5.5277786,5.8285437
1533,4.9999995,6.461231
1534,4.5055547,5.9509544
1535,4.4722223,4.5470605
1536,4.4722223,5.4788575
1537,4.55,5.428124
1538,4.9999995,5.3039913
1539,4.9777784,6.3356543
1540,4.9999995,5.9881206
1541,4.9999995,5.710645
1542,4.9999995,5.9207826
1543,5.0166664,5.990602
1544,5.0222225,5.8406925
1545,5.0222225,6.0514593
1546,5.0500007,6.035079
1547,4.9999995,5.1587615
1548,4.9999995,5.3502727
1549,4.9833326,5.7680125
1550,4.9777784,5.8214116
1551,4.9777784,5.519791
1552,4.9833326,5.943048
1553,4.9277773,5.6325455
1554,4.9277773,5.7759175
1555,4.938889,5.7023635
1556,4.3944445,5.30472
1557,4.3944445,4.821432
1558,3.9944444,4.49973
1559,4.4444456,6.1443734
1560,4.4444456,5.0031104
1561,4.488889,4.943909
1562,4.9500003,4.8593726
1563,4.9500003,5.6883345
1564,4.916666,6.2716556
1565,4.9277773,5.567408
1566,4.9999995,5.670177
1567,5.033334,5.401766
1568,5.0500007,5.282806
1569,6.1388893,5.723869
1570,6.0444446,7.9181952
1571,6.088888,6.8301344
1572,6.088888,6.95736
1573,6.000001,7.1735716
1574,6.038889,7.0170007
1575,5.0222225,7.0665636
1576,5.066666,5.5318847
1577,5.0222225,5.527341
1578,4.9999995,5.649292
1579,4.9055567,5.9949455
1580,4.9277773,5.6125803
1581,4.3944445,5.863973
1582,-1.0333337,5.692687
1583,3.3277786,0.78614795
1584,3.3055558,3.4793937
1585,2.3555555,4.1004677
1586,1.2499999,3.4896164
1587,1.1277785,3.1031008
1588,1.1111114,2.810833
1589,1.0611103,1.9699486
1590,2.75,2.844802
1591,3.7388883,4.3054304
1592,4.9999995,5.244262
1593,4.9999995,6.5844736
1594,5.0166664,6.0265856
1595,4.9500003,5.917817
1596,2.7777767,6.3892026
1597,2.422222,4.076939
1598,2.0999997,3.7807105
1599,1.1277785,5.0639434
1600,0.19444533,2.6387374
1601,-0.005555686,0.52991676
1602,-0.53333294,0.69519657
1603,-1.8888891,-0.07792861
1604,-1.6222216,-1.4751854
1605,-2.1777773,-1.0215067
1606,-4.4277787,-1.1168731
1607,-2.2,-3.7551174
1608,-1.6944437,-1.5324274
1609,-2.127778,-0.6755714
1610,-1.1611108,-1.0985118
1611,-2.2499995,-0.27994585
1612,-2.2888892,-0.6602307
1613,-2.2,-0.9268944
1614,-1.1111114,-0.4364212
1615,-1.0166667,-0.07046155
1616,-1.044445,-0.79324526
1617,-0.09444482,-0.7780297
1618,-0.9222218,0.29972005
1619,-2.2,-0.6835922
1620,-2.2,-1.6005931
1621,-2.0611117,-1.7167714
1622,-2.733333,-0.6218965
1623,-2.8277779,-1.2976445
1624,-3.9055552,-1.7517372
1625,-3.8888881,-3.2542982
1626,-5.3888884,-3.219051
1627,-4.494445,-5.609127
1628,-3.961112,-4.5892944
1629,-4.5388885,-3.6641366
1630,-2.316666,-4.4132714
1631,-4.5611115,-2.3309228
1632,-4.0055556,-3.90878
1633,-3.7000003,-3.9088078
1634,-2.9611106,-3.4870594
1635,-2.9611106,-1.7890376
1636,-2.9055557,-1.7498534
1637,-2.311112,-1.9862386
1638,-2.8500006,-1.66356
1639,-2.2444437,-2.0348914
1640,-2.2444437,-1.5741576
1641,-2.2222228,-1.4214057
1642,-1.2722226,-1.6212393
1643,-1.155555,-0.88024324
1644,-1.1333342,-0.55669814
1645,-1.9833338,-0.67229503
1646,-2.6111116,-0.95527995
1647,-3.633334,-1.4497434
1648,-4.533333,-2.205151
1649,-4.772222,-3.0055156
1650,-4.8333325,-2.7513137
1651,-7.133333,-3.3603475
1652,-5.783333,-5.152485
1653,-2.7277775,-4.6519504
1654,-2.0666673,-2.473454
1655,-2.2888892,-1.3231933
1656,-3.2166667,-1.1108446
1657,-1.8944447,-2.1140966
1658,-2.2444437,-1.371594
1659,-2.2444437,-1.5684345
1660,-2.3000007,-1.9822466
1661,-2.2222228,-1.5450639
1662,-1.6888881,-1.4937289
1663,-1.1499994,-0.88593507
1664,-1.138888,-0.76287293
1665,-1.1166672,-0.85123044
1666,-0.9555559,-0.7153571
1667,-1.138888,-0.6632477
1668,-1.138888,-0.7557536
1669,-1.1,-0.58098125
1670,-1.1611108,-0.4231648
1671,-1.1833335,-0.25489375
1672,-1.1833335,-0.26670972
1673,-1.1833335,-0.22086611
1674,-1.6888881,-0.27306563
1675,-1.6888881,-0.52816176
1676,-1.6888881,-0.5963072
1677,-1.6888881,-0.6137561
1678,-3.244445,-0.5462858
1679,-1.7166665,-1.5527792
1680,-1.7388892,-1.2667
1681,-2.0999997,-0.98475087
1682,-2.2444437,-1.0881234
1683,-2.316666,-0.87727773
1684,-2.23889,-0.93558484
1685,-2.2666664,-1.1870257
1686,-2.2444437,-1.3080053
1687,-2.111111,-1.3855512
1688,-2.2,-1.3600981
1689,-2.1777773,-1.6230642
1690,-1.9722224,-1.7241906
1691,-2.1555545,-1.6546029
1692,-2.1555545,-1.4429919
1693,-2.550001,-1.6495917
1694,-2.7555559,-2.2196712
1695,-2.805555,-2.2924967
1696,-2.7833323,-2.2241526
1697,-2.7777767,-2.3063436
1698,-2.7777767,-2.225205
1699,-2.7611115,-2.5756197
1700,-3.3333342,-2.4011545
1701,-3.355555,-3.2152448
1702,-7.5166664,-3.4483075
1703,-3.3333342,-5.09298
1704,-3.355555,-2.7482765
1705,-3.3055558,-2.8381534
1706,-2.8500006,-3.470909
1707,-3.8666673,-2.3772724
1708,-3.9833329,-2.800099
1709,-3.9833329,-2.4867525
1710,-2.8500006,-2.025055
1711,-1.3166662,-1.1805134
1712,-1.1833335,0.0069022956
1713,-0.13888846,0.039127115
1714,-0.9611116,0.69512117
1715,-1.0888886,-0.032149393
1716,-2.1777773,-0.15391089
1717,-3.5722213,-0.744725
1718,-4.049999,-1.6381289
1719,-6.2499995,-2.3685176
1720,-5.933333,-4.84894
1721,-7.522222,-4.869159
1722,-8.083333,-5.1701984
1723,-7.2555556,-5.1861353
1724,-8.122222,-4.4824505
1725,-8.677778,-4.840312
1726,-5.305555,-5.194993
1727,-8.7,-3.6478412
1728,-9.166667,-5.1424255
1729,-10.038889,-5.6697726
1730,-10.155556,-6.2633147
1731,-9.183333,-6.558079
1732,-8.883333,-6.8812313
1733,-8.094444,-6.599862
1734,-7.977778,-5.755269
1735,-6.877777,-5.073798
1736,-6.1388893,-4.879156
1737,-5.0777774,-4.116879
1738,-2.8222222,-3.254975
1739,-4.0333323,-1.7266355
1740,-5.0500007,-2.0586042
1741,-5.7222223,-2.580686
1742,-7.0888896,-3.050171
1743,-6.094444,-3.9826303
1744,-5.7888885,-3.734245
1745,-6.0444446,-3.567396
1746,-6.0666656,-3.3590596
1747,-5.394444,-3.3746579
1748,-5.5333343,-3.162403
1749,1.1166672,-3.157859
1750,2.7611115,0.9624177
1751,0.57777846,3.2793853
1752,0.02777843,2.2435663
1753,-0.37222177,1.7795689
1754,-1.0388893,0.05675262
1755,-1.0222223,-0.47036424
1756,-0.8555554,-0.48728517
1757,0.04444365,-0.5596783
1758,1.1333342,0.70597315
1759,2.1722217,1.6021127
1760,2.3333328,3.3192647
1761,2.955555,2.9919944
1762,4.0,3.1774476
1763,4.1222234,4.626827
1764,4.0944448,5.1376185
1765,3.2166667,5.0395036
1766,2.8888886,4.1695275
1767,2.8166666,3.9555104
1768,2.2888892,3.756648
1769,1.2388885,3.5298162
1770,1.2444443,2.3523142
1771,1.8277783,2.035975
1772,2.8222222,2.45597
1773,-4.9777784,3.4382355
1774,-3.6,-1.8221233
1775,-4.9777784,-1.555329
1776,-4.955556,-2.4528537
1777,-4.81111,-2.535501
1778,-4.9055567,-2.6761868
1779,-3.8666673,-2.3788931
1780,-3.872221,-1.793368
1781,-3.8888881,-1.87151
1782,-3.8666673,-1.8881698
1783,-3.7888894,-2.1046503
1784,-3.794445,-2.0377004
1785,-3.8444445,-1.8471828
1786,-2.7611115,-1.8457203
1787,-2.805555,-1.1370023
1788,-2.8277779,-1.0756452
1789,-2.8333335,-0.95569205
1790,-2.8277779,-1.1263068
1791,-2.8277779,-1.1033463
1792,-2.8277779,-1.1724668
1793,-2.8277779,-1.1055704
1794,-3.3333342,-1.1227562
1795,-3.361111,-1.895394
1796,-3.3333342,-1.9008852
1797,-3.3333342,-1.6891364
1798,-4.4,-1.5081682
1799,-3.8444445,-2.274678
1800,-3.8444445,-2.0659425
1801,-3.8666673,-1.6940924
1802,-3.8666673,-1.6940868
1803,-3.8666673,-1.7601885
1804,-3.838889,-1.8473281
